Position,dCpskew_range,dCpkurt_range
123.87298,0.290667263899311,1.34285253535383
124.05984,0.278845089373787,1.2970511797529
124.2467,0.267202688841104,1.21816251162373
124.43356,0.253596831530167,1.11451664645231
124.62044,0.225073440547423,0.9810289707545
124.8073,0.201776579814832,0.82083267747116
124.99416,0.195291718466569,0.719004325326957
125.18102,0.188122047440791,0.762774852233955
125.36788,0.187366353763654,0.801508481630387
125.55474,0.187857785391337,0.838201824408788
125.74162,0.193162213242075,0.849248465799648
125.92848,0.191357466966858,0.840423893026314
126.11534,0.182510711149451,0.824897166533404
126.3022,0.177788048840416,0.857264773341943
126.48906,0.177379561590489,0.909874860343543
126.67592,0.18094471099435,0.966885595722387
126.8628,0.199274147622063,1.00963808626251
127.04966,0.214505703169606,1.05789150391684
127.23652,0.2291366692162,1.1069065132955
127.42338,0.235701125424866,1.18465824512612
127.61024,0.256126150616971,1.27944049736222
127.7971,0.269148692145487,1.36735291771745
127.98398,0.296143772547548,1.48559987972605
128.17084,0.327717095232503,1.62410011036773
128.3577,0.358753278419787,1.77411081479022
128.54456,0.363695616831222,1.87804001680792
128.73142,0.38349816101096,1.97649685405039
128.91828,0.396589359674515,2.05523520159908
129.10516,0.420264174144535,2.1568499441789
129.29202,0.437103556321657,2.24546320443241
129.47888,0.458680725948193,2.33404155548598
129.66574,0.453013717199422,2.33688328359342
129.8526,0.446498325013342,2.31385013958524
130.03946,0.44576753830176,2.31171680546558
130.22632,0.451604982977557,2.35564262146725
130.4132,0.468922792563192,2.41294194168132
130.60006,0.470380270476051,2.37610790799337
130.78692,0.467532699742196,2.292921903061
130.97378,0.460280991890507,2.23032302731338
131.16064,0.454152077246427,2.16068992064544
131.3475,0.424791077726963,2.12615334752496
131.53438,0.405449526833134,2.12510327485233
131.72124,0.387919147160434,2.13562311976507
131.9081,0.368365582372493,2.09705037757918
132.09496,0.347368484220257,2.06081275093436
132.28182,0.32130790446528,2.04526090803895
132.46868,0.323136017629809,2.08125723668828
132.65556,0.302886854207843,1.89799744790672
132.84242,0.304188439773239,1.82764366383869
133.02928,0.308776867061691,1.69786316345415
133.21614,0.287083669810449,1.60426187130773
133.403,0.276424735599698,1.50518262282265
133.58986,0.275195958564493,1.40010590534954
133.77674,0.278201185407328,1.25534407007559
133.9636,0.26403999120015,1.11563690509665
134.15046,0.249767025026697,1.06809864476176
134.33732,0.239953778614843,1.0303249369276
134.52418,0.214855831148821,0.979973171999743
134.71104,0.196426448690115,0.920441625122691
134.89792,0.20016242468746,0.867475286021179
135.08478,0.198025226771421,0.903351162571303
135.27164,0.205206505328415,0.947820612802206
135.4585,0.199939255604325,0.963045260092746
135.64536,0.196976074268773,0.968358505965237
135.83222,0.193173001717091,0.980020315991857
136.0191,0.203966777966861,0.976126052305843
136.20596,0.214237131828335,0.978786411110885
136.39282,0.204434648885005,0.936788942822755
136.57968,0.200183664103482,0.919173782379122
136.76654,0.203871712421017,0.910416852114956
136.9534,0.1941722383597,0.919572224983443
137.14028,0.178734847727349,0.93718867913197
137.32714,0.162417750624364,0.922169602564022
137.514,0.16530957892548,0.850471542174742
137.70086,0.165311658673105,0.80779454391034
137.88772,0.140245652987813,0.873171203689367
138.07458,0.142064608549586,0.817043106766508
138.26146,0.146948279800038,0.77189475411368
138.44832,0.164109203068454,0.747772596919061
138.63518,0.164151578861969,0.698698550401241
138.82204,0.178902056950866,0.66912275313619
139.0089,0.183686606882521,0.659490393303895
139.19576,0.187378748949348,0.685065125850223
139.38264,0.192975103323204,0.712731566246138
139.5695,0.183084075081178,0.731566305772433
139.75636,0.177513725248891,0.752827853131754
139.94322,0.21612766876999,0.822148313852557
140.13008,0.225793466584712,0.79894379962154
140.31694,0.226413620908689,0.781719705806749
140.50382,0.235349150965167,0.784345801176215
140.69068,0.238384534055572,0.769386045549309
140.87754,0.243679237346101,0.792762015792192
141.0644,0.257567516858241,0.824462051079399
141.25126,0.265722712207146,0.87204848938831
141.43812,0.271525397843409,0.916213953819522
141.625,0.273128280428933,0.96347289301463
141.81186,0.280023247922598,0.973646360412676
141.99872,0.302226502182105,1.00699108449656
142.18558,0.310988336594187,1.03530093456085
142.37244,0.336625713749793,1.08096413713421
142.5593,0.343370633112556,1.09376401900679
142.74618,0.331994541383076,1.11573639740144
142.93304,0.34087962374058,1.13082310940576
143.1199,0.349373994749291,1.14665826811466
143.30676,0.353708630490495,1.1620300470037
143.49362,0.36998906300358,1.14043444163833
143.68048,0.372938531299175,1.10611527410076
143.86736,0.363961438112032,1.00993282632046
144.05422,0.342016728070394,0.952622369594774
144.24108,0.320298456179492,0.927113940676147
144.42794,0.297808305922124,0.914676115933535
144.6148,0.269217177346532,0.880912699320962
144.80166,0.252032562158453,0.857341656999742
144.98854,0.236324412717983,0.852249185109489
145.1754,0.219000476884215,0.844350829938131
145.36226,0.205379468337372,0.844972435095628
145.54912,0.58360823204509,1.60424692075915
145.73598,0.198532715280405,0.851757433660238
145.92284,0.683741113461204,1.93327991253063
146.10972,0.547011113514759,1.5487249632665
146.29658,0.515791750135658,1.5083437170042
146.48344,0.50144919812651,1.46000304395576
146.6703,0.503796637669724,1.41502634299536
146.85716,0.515670594305173,1.35196141506682
147.04402,0.521284767182687,1.31030761419176
147.2309,0.177313673671823,0.50870532634111
147.41776,0.194522012655054,0.569646960926563
147.60462,0.706627098823955,0.630917090605275
147.79148,0.157663146235915,0.704889402776109
147.97834,0.161877586541303,0.74919630409706
148.1652,0.175105268825416,0.865172502183066
148.35208,0.218830310986571,1.17579247838229
148.53894,0.347720343616821,1.27595615277276
148.7258,0.154936071597671,1.24443712086418
